"date_prod","mast_id","well_id","state_name","dist_name","county_sl","wellnam_sl","wellnum_sl","legal_sl","sec_sl","twn_sl","twndir_sl","rng_sl","rngdir_sl","ftg1_sl","ftg1dir_sl","ftg1ref_sl","ftg2_sl","ftg2dir_sl","ftg2ref_sl","qtrsec_sl","ftgcor_sl","crtrqd1_sl","crtrqd2_sl","abstno_sl","blknam_sl","blknum_sl","srvynam_sl","srvynum_sl","well_ornt","county_bh","legal_bh","sec_bh","twn_bh","twndir_bh","rng_bh","rngdir_bh","ftg1_bh","ftg1dir_bh","ftg1ref_bh","ftg2_bh","ftg2dir_bh","ftg2ref_bh","qtrsec_bh","ftgcor_bh","crtrqd1_bh","crtrqd2_bh","abstno_bh","blknam_bh","blknum_bh","srvynam_bh","srvynum_bh","field_1","field_2","field_3","field_4","field_5","api_num","perm_num","well_purp","well_class","work_type","h2s_gas","date_post","date_aprv","well_prox","p_t_d","add_info","recrd_stat","map_ref","well_long","well_lat","oper_name","oper_cont","oper_phone","oper_addr","oper_city","oper_state","oper_zip"
"2013-05-14","1271563","1271563","CO","  ","WELD           ","DRIETH                        ","4A-6 H-I368              ","NE SE-6-3N-68W-2435FSL-560FEL                               ","6   ","3  ","N","68 ","W","2435 ","FSL   ","          ","560  ","FEL   ","          ","NE SE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","6-3N-68W-1800FNL-460FWL                                     ","6   ","3  ","N","68 ","W","1800 ","FNL   ","          ","460  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","GAS ","OD                  ",False,"2013-05-14","","                              ",11778,"                                                  ","APRV",1,-105.03856,40.25422,"ENCANA OIL & GAS (USA), INC.           ","CALEB LEAKE/CORKY VICKERS/JOEL FOX","303-623-2300","370 17TH STREET, SUITE 1700             ","DENVER                   ","CO","80202-5632"
"2013-05-14","1270619","1270619","CO","  ","WELD           ","ROHN STATE                    ","LD09-69-1 HN             ","NE NE-9-9N-58W-860FNL-480FEL                                ","9   ","9  ","N","58 ","W","860  ","FNL   ","          ","480  ","FEL   ","          ","NE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","9-9N-58W-330FNL-660FWL                                      ","9   ","9  ","N","58 ","W","330  ","FNL   ","          ","660  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-09","","                              ",9714,"                                                  ","APRV",1,-103.8617,40.7708,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-14","1270620","1270620","CO","  ","WELD           ","ROHN STATE                    ","LD10-68 HN               ","NE NE-9-9N-58W-898FNL-330FEL                                ","9   ","9  ","N","58 ","W","898  ","FNL   ","          ","330  ","FEL   ","          ","NE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","10-9N-58W-660FNL-660FEL                                     ","10  ","9  ","N","58 ","W","660  ","FNL   ","          ","660  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-09","","                              ",9648,"                                                  ","APRV",1,-103.86116,40.77069,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-14","1270621","1270621","CO","  ","WELD           ","ROHN STATE                    ","LD09-68 HN               ","NE NE-9-9N-58W-898FNL-480FEL                                ","9   ","9  ","N","58 ","W","898  ","FNL   ","          ","480  ","FEL   ","          ","NE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","9-9N-58W-660FNL-660FWL                                      ","9   ","9  ","N","58 ","W","660  ","FNL   ","          ","660  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-09","","                              ",9733,"                                                  ","APRV",1,-103.8617,40.77069,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-14","1270623","1270623","CO","  ","WELD           ","ROHN STATE                    ","LD09-68-1 HN             ","NE NE-9-9N-58W-935FNL-480FEL                                ","9   ","9  ","N","58 ","W","935  ","FNL   ","          ","480  ","FEL   ","          ","NE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","9-9N-58W-990FNL-660FWL                                      ","9   ","9  ","N","58 ","W","990  ","FNL   ","          ","660  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-09","","                              ",9457,"                                                  ","APRV",1,-103.8617,40.77059,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-14","1270624","1270624","CO","  ","WELD           ","ROHN STATE                    ","LD16-69 HN               ","SE SE-9-9N-58W-773FSL-480FEL                                ","9   ","9  ","N","58 ","W","773  ","FSL   ","          ","480  ","FEL   ","          ","SE SE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","9-9N-58W-0FSL-660FWL                                        ","9   ","9  ","N","58 ","W","0    ","FSL   ","          ","660  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-09","","                              ",9423,"                                                  ","APRV",1,-103.86161,40.7607,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-14","1270626","1270626","CO","  ","WELD           ","ROHN STATE                    ","LD09-63-1 HN             ","SE SE-9-9N-58W-848FSL-480FEL                                ","9   ","9  ","N","58 ","W","848  ","FSL   ","          ","480  ","FEL   ","          ","SE SE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","9-9N-58W-990FSL-660FWL                                      ","9   ","9  ","N","58 ","W","990  ","FSL   ","          ","660  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-09","","                              ",9652,"                                                  ","APRV",1,-103.86161,40.76091,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-14","1270627","1270627","CO","  ","WELD           ","TK FARMS                      ","C-36CA HZ                ","SW NW-36-7N-66W-1441FNL-200FWL                              ","36  ","7  ","N","66 ","W","1441 ","FNL   ","          ","200  ","FWL   ","          ","SW NW       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","36-7N-66W-991FNL-495FEL                                     ","36  ","7  ","N","66 ","W","991  ","FNL   ","          ","495  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","GAS ","OD                  ",False,"2013-05-09","","                              ",12077,"                                                  ","APRV",1,-104.734814,40.535043,"SYNERGY RESOURCES CORPORATION          ","CRAIG RASMUSON/BILL SCHAFF        ","970-737-1073","20203 HIGHWAY 60                        ","PLATTEVILLE              ","CO","80351-8800"
"2013-05-14","1270628","1270628","CO","  ","WELD           ","TK FARMS                      ","C-36NB HZ                ","SW NW-36-7N-66W-1492FNL-200FWL                              ","36  ","7  ","N","66 ","W","1492 ","FNL   ","          ","200  ","FWL   ","          ","SW NW       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","36-7N-66W-1486FNL-495FEL                                    ","36  ","7  ","N","66 ","W","1486 ","FNL   ","          ","495  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","GAS ","OD                  ",False,"2013-05-09","","                              ",11947,"                                                  ","APRV",1,-104.734827,40.53492,"SYNERGY RESOURCES CORPORATION          ","CRAIG RASMUSON/BILL SCHAFF        ","970-737-1073","20203 HIGHWAY 60                        ","PLATTEVILLE              ","CO","80351-8800"
"2013-05-14","1270629","1270629","CO","  ","WELD           ","TK FARMS                      ","C-36CB HZ                ","SW NW-36-7N-66W-1508FNL-200FWL                              ","36  ","7  ","N","66 ","W","1508 ","FNL   ","          ","200  ","FWL   ","          ","SW NW       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","36-7N-66W-1651FNL-504FEL                                    ","36  ","7  ","N","66 ","W","1651 ","FNL   ","          ","504  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","GAS ","OD                  ",False,"2013-05-09","","                              ",12103,"                                                  ","APRV",1,-104.734834,40.534858,"SYNERGY RESOURCES CORPORATION          ","CRAIG RASMUSON/BILL SCHAFF        ","970-737-1073","20203 HIGHWAY 60                        ","PLATTEVILLE              ","CO","80351-8800"
"2013-05-14","1270630","1270630","CO","  ","WELD           ","TK FARMS                      ","42-36N HZ                ","SW NW-36-7N-66W-1531FNL-200FWL                              ","36  ","7  ","N","66 ","W","1531 ","FNL   ","          ","200  ","FWL   ","          ","SW NW       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","36-7N-66W-1816FNL-495FEL                                    ","36  ","7  ","N","66 ","W","1816 ","FNL   ","          ","495  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","GAS ","OD                  ",False,"2013-05-09","","                              ",11982,"                                                  ","APRV",1,-104.734841,40.534797,"SYNERGY RESOURCES CORPORATION          ","CRAIG RASMUSON/BILL SCHAFF        ","970-737-1073","20203 HIGHWAY 60                        ","PLATTEVILLE              ","CO","80351-8800"
"2013-05-14","1270661","1270661","CO","  ","WELD           ","ROHN STATE                    ","LD10-68-1 HN             ","NE NE-9-9N-58W-935FNL-330FEL                                ","9   ","9  ","N","58 ","W","935  ","FNL   ","          ","330  ","FEL   ","          ","NE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","10-9N-58W-990FNL-660FEL                                     ","10  ","9  ","N","58 ","W","990  ","FNL   ","          ","660  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-09","","                              ",9608,"                                                  ","APRV",1,-103.86106,40.77062,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-14","1270664","1270664","CO","  ","WELD           ","ROHN STATE                    ","LD10-69-1 HN             ","NE NE-9-9N-58W-860FNL-330FEL                                ","9   ","9  ","N","58 ","W","860  ","FNL   ","          ","330  ","FEL   ","          ","NE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","10-9N-58W-330FNL-660FEL                                     ","10  ","9  ","N","58 ","W","330  ","FNL   ","          ","660  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-09","","                              ",9716,"                                                  ","APRV",1,-103.861062,40.770826,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-14","1270785","1270785","CO","  ","WELD           ","ROHN STATE                    ","LD10-62 HN               ","SE SE-9-9N-58W-810FSL-330FEL                                ","9   ","9  ","N","58 ","W","810  ","FSL   ","          ","330  ","FEL   ","          ","SE SE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","10-9N-58W-660FSL-660FEL                                     ","10  ","9  ","N","58 ","W","660  ","FSL   ","          ","660  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-10","","                              ",10089,"                                                  ","APRV",1,-103.86107,40.7608,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-14","1270786","1270786","CO","  ","WELD           ","ROHN STATE                    ","LD09-62-1 HN             ","SE SE-9-9N-58W-810FSL-480FEL                                ","9   ","9  ","N","58 ","W","810  ","FSL   ","          ","480  ","FEL   ","          ","SE SE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","9-9N-58W-330FSL-660FWL                                      ","9   ","9  ","N","58 ","W","330  ","FSL   ","          ","660  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-10","","                              ",9384,"                                                  ","APRV",1,-103.86161,40.7608,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-14","1270789","1270789","CO","  ","WELD           ","ROHN STATE                    ","LD09-63 HN               ","SE SE-9-9N-58W-885FSL-480FEL                                ","9   ","9  ","N","58 ","W","885  ","FSL   ","          ","480  ","FEL   ","          ","SE SE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","9-9N-58W-1320FSL-660FWL                                     ","9   ","9  ","N","58 ","W","1320 ","FSL   ","          ","660  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-10","","                              ",9663,"                                                  ","APRV",1,-103.86161,40.76101,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-14","1271698","1271698","CO","  ","WELD           ","DRIETH                        ","1E-6 H-A368              ","NE NE-6-3N-68W-716FNL-434FEL                                ","6   ","3  ","N","68 ","W","716  ","FNL   ","          ","434  ","FEL   ","          ","NE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","6-3N-68W-1450FNL-460FWL                                     ","6   ","3  ","N","68 ","W","1450 ","FNL   ","          ","460  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","GAS ","OD                  ",False,"2013-05-14","","                              ",11500,"                                                  ","APRV",1,0.0,0.0,"ENCANA OIL & GAS (USA), INC.           ","CALEB LEAKE/CORKY VICKERS/JOEL FOX","303-623-2300","370 17TH STREET, SUITE 1700             ","DENVER                   ","CO","80202-5632"
"2013-05-14","1271717","1271717","CO","  ","WELD           ","DRIETH                        ","1A-6 H-A368              ","NE NE-6-3N-68W-676FNL-434FEL                                ","6   ","3  ","N","68 ","W","676  ","FNL   ","          ","434  ","FEL   ","          ","NE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","6-3N-68W-50FNL-460FWL                                       ","6   ","3  ","N","68 ","W","50   ","FNL   ","          ","460  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","GAS ","OD                  ",False,"2013-05-14","","                              ",11472,"                                                  ","APRV",1,-105.03815,40.26018,"ENCANA OIL & GAS (USA), INC.           ","CALEB LEAKE/CORKY VICKERS/JOEL FOX","303-623-2300","370 17TH STREET, SUITE 1700             ","DENVER                   ","CO","80202-5632"
"2013-05-14","1271718","1271718","CO","  ","WELD           ","DRIETH                        ","1B-6 H-A368              ","NE NE-6-3N-68W-686FNL-434FEL                                ","6   ","3  ","N","68 ","W","686  ","FNL   ","          ","434  ","FEL   ","          ","NE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","6-3N-68W-400FNL-460FWL                                      ","6   ","3  ","N","68 ","W","400  ","FNL   ","          ","460  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","GAS ","OD                  ",False,"2013-05-14","","                              ",11655,"                                                  ","APRV",1,-105.03815,40.26016,"ENCANA OIL & GAS (USA), INC.           ","CALEB LEAKE/CORKY VICKERS/JOEL FOX","303-623-2300","370 17TH STREET, SUITE 1700             ","DENVER                   ","CO","80202-5632"
"2013-05-14","1271719","1271719","CO","  ","WELD           ","DEFENDER                      ","14-NE-NCBL               ","NW NE-14-6N-67W-603FNL-1972FEL                              ","14  ","6  ","N","67 ","W","603  ","FNL   ","          ","1972 ","FEL   ","          ","NW NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","DIR","WELD           ","                                                            ","    ","   "," ","   "," ","     ","      ","          ","     ","      ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-14","","                              ",7533,"                                                  ","APRV",1,-104.85836,40.4926,"APOLLO OPERATING, LLC                  ","JESSE WHITE                       ","303-830-0888","1538 WAZEE STREET, SUITE 200            ","DENVER                   ","CO","80202     "
"2013-05-14","1271663","1271663","CO","  ","WELD           ","DEFENDER                      ","14-NE-SCBL               ","NW NE-14-6N-67W-657FNL-203FEL                               ","14  ","6  ","N","67 ","W","657  ","FNL   ","          ","203  ","FEL   ","          ","NW NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","DIR","WELD           ","14-6N-67W-2614FNL-1310FEL                                   ","14  ","6  ","N","67 ","W","2614 ","FNL   ","          ","1310 ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-14","","                              ",7800,"                                                  ","APRV",1,0.0,0.0,"APOLLO OPERATING, LLC                  ","JESSE WHITE                       ","303-830-0888","1538 WAZEE STREET, SUITE 200            ","DENVER                   ","CO","80202     "
"2013-05-14","1271696","1271696","CO","  ","WELD           ","DRIETH                        ","1D-6 H-A368              ","NE NE-6-3N-68W-706FNL-434FEL                                ","6   ","3  ","N","68 ","W","706  ","FNL   ","          ","434  ","FEL   ","          ","NE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","6-3N-68W-1100FNL-460FWL                                     ","6   ","3  ","N","68 ","W","1100 ","FNL   ","          ","460  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","GAS ","OD                  ",False,"2013-05-14","","                              ",11680,"                                                  ","APRV",1,0.0,0.0,"ENCANA OIL & GAS (USA), INC.           ","CALEB LEAKE/CORKY VICKERS/JOEL FOX","303-623-2300","370 17TH STREET, SUITE 1700             ","DENVER                   ","CO","80202-5632"
"2013-05-14","1270796","1270796","KS","  ","ALLEN          ","HOLEMAN                       ","1-22D-3                  ","SW SE NE NE-22-24S-21E-1155FNL-495FEL                       ","22  ","24 ","S","21 ","E","1155 ","FNL   ","          ","495  ","FEL   ","          ","SW SE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","ALLEN          ","SW SE NE NE-22-24S-21E-1155FNL-495FEL                       ","22  ","24 ","S","21 ","E","1155 ","FNL   ","          ","495  ","FEL   ","          ","SW SE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","BRONSON-XENIA       ","                    ","                    ","                    ","                    ","15-001-30705-  ","        ","   ","OIL ","OD                  ",False,"2013-05-10","2013-05-09","                              ",900,"                                                  ","APRV",1,-95.080736,37.947243,"RUNNING FOXES PETROLEUM, INC.          ","ROLANDO BENAVIDES/STEVEN TEDESCO  ","303-617-7242","6855 SOUTH HAVANA STREET, SUITE 400     ","CENTENNIAL               ","CO","80112     "
"2013-05-14","1270797","1270797","KS","  ","ALLEN          ","HOLEMAN                       ","1-22D-4                  ","SE SE NE NE-22-24S-21E-1155FNL-165FEL                       ","22  ","24 ","S","21 ","E","1155 ","FNL   ","          ","165  ","FEL   ","          ","SE SE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","ALLEN          ","SE SE NE NE-22-24S-21E-1155FNL-165FEL                       ","22  ","24 ","S","21 ","E","1155 ","FNL   ","          ","165  ","FEL   ","          ","SE SE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","BRONSON-XENIA       ","                    ","                    ","                    ","                    ","15-001-30706-  ","        ","   ","OIL ","OD                  ",False,"2013-05-10","2013-05-09","                              ",900,"                                                  ","APRV",1,-95.079592,37.947242,"RUNNING FOXES PETROLEUM, INC.          ","ROLANDO BENAVIDES/STEVEN TEDESCO  ","303-617-7242","6855 SOUTH HAVANA STREET, SUITE 400     ","CENTENNIAL               ","CO","80112     "
"2013-05-14","1270798","1270798","KS","  ","ALLEN          ","KNOBLE                        ","KD2                      ","W2 E2 SW SW-4-24S-18E-660FSL-700FWL                         ","4   ","24 ","S","18 ","E","660  ","FSL   ","          ","700  ","FWL   ","          ","W2 E2 SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","ALLEN          ","W2 E2 SW SW-4-24S-18E-660FSL-700FWL                         ","4   ","24 ","S","18 ","E","660  ","FSL   ","          ","700  ","FWL   ","          ","W2 E2 SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","IOLA                ","                    ","                    ","                    ","                    ","15-001-30698-  ","        ","   ","OIL ","OD                  ",False,"2013-05-10","2013-05-09","                              ",1200,"                                                  ","APRV",1,-95.443481,37.982071,"COLT ENERGY, INC.                      ","JOHN AMERMAN                      ","620-365-3111","P.O. BOX 388                            ","IOLA                     ","KS","66749-0388"
"2013-05-14","1270799","1270799","KS","  ","ALLEN          ","MOLINE                        ","MG1                      ","NW NW SW NW-15-24S-18E-1485FNL-240FWL                       ","15  ","24 ","S","18 ","E","1485 ","FNL   ","          ","240  ","FWL   ","          ","NW NW SW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","ALLEN          ","NW NW SW NW-15-24S-18E-1485FNL-240FWL                       ","15  ","24 ","S","18 ","E","1485 ","FNL   ","          ","240  ","FWL   ","          ","NW NW SW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","IOLA                ","                    ","                    ","                    ","                    ","15-001-30700-  ","        ","   ","OIL ","OD                  ",True,"2013-05-10","2013-05-09","                              ",1000,"                                                  ","APRV",1,-95.42661,37.96167,"COLT ENERGY, INC.                      ","JOHN AMERMAN                      ","620-365-3111","P.O. BOX 388                            ","IOLA                     ","KS","66749-0388"
"2013-05-14","1270801","1270801","KS","  ","ALLEN          ","BOWLUS                        ","BR2                      ","N2 N2 SE NE-8-24S-18E-1540FNL-660FEL                        ","8   ","24 ","S","18 ","E","1540 ","FNL   ","          ","660  ","FEL   ","          ","N2 N2 SE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","ALLEN          ","N2 N2 SE NE-8-24S-18E-1540FNL-660FEL                        ","8   ","24 ","S","18 ","E","1540 ","FNL   ","          ","660  ","FEL   ","          ","N2 N2 SE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","IOLA                ","                    ","                    ","                    ","                    ","15-001-30699-  ","        ","   ","OIL ","OD                  ",True,"2013-05-10","2013-05-09","                              ",1200,"                                                  ","APRV",1,-95.448254,37.976035,"COLT ENERGY, INC.                      ","JOHN AMERMAN                      ","620-365-3111","P.O. BOX 388                            ","IOLA                     ","KS","66749-0388"
"2013-05-14","1270448","1270448","KS","  ","ALLEN          ","BAKER                         ","BD1                      ","E2 E2 SE SW-4-24S-18E-660FSL-2475FWL                        ","4   ","24 ","S","18 ","E","660  ","FSL   ","          ","2475 ","FWL   ","          ","E2 E2 SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","ALLEN          ","E2 E2 SE SW-4-24S-18E-660FSL-2475FWL                        ","4   ","24 ","S","18 ","E","660  ","FSL   ","          ","2475 ","FWL   ","          ","E2 E2 SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","IOLA                ","                    ","                    ","                    ","                    ","15-001-30696-  ","        ","   ","    ","OD                  ",False,"2013-05-09","2013-05-08","                              ",1200,"                                                  ","APRV",1,-95.437324,37.982076,"COLT ENERGY, INC.                      ","JOHN AMERMAN                      ","620-365-3111","P.O. BOX 388                            ","IOLA                     ","KS","66749-0388"
"2013-05-14","1270133","1270133","KS","  ","ALLEN          ","HOLEMAN                       ","1-22A INJ3               ","NE NE-22-24S-21E-660FNL-660FEL                              ","22  ","24 ","S","21 ","E","660  ","FNL   ","          ","660  ","FEL   ","          ","NE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","ALLEN          ","NE NE-22-24S-21E-660FNL-660FEL                              ","22  ","24 ","S","21 ","E","660  ","FNL   ","          ","660  ","FEL   ","          ","NE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","BRONSON-XENIA       ","                    ","                    ","                    ","                    ","15-001-30692-  ","        ","   ","ERW ","OD                  ",False,"2013-05-08","2013-05-07","                              ",850,"                                                  ","APRV",1,-95.081294,37.948603,"RUNNING FOXES PETROLEUM, INC.          ","ROLANDO BENAVIDES/STEVEN TEDESCO  ","303-617-7242","6855 SOUTH HAVANA STREET, SUITE 400     ","CENTENNIAL               ","CO","80112     "
"2013-05-14","1270134","1270134","KS","  ","ALLEN          ","HOLEMAN                       ","1-22A INJ4               ","E2 NE NE-22-24S-21E-660FNL-330FEL                           ","22  ","24 ","S","21 ","E","660  ","FNL   ","          ","330  ","FEL   ","          ","E2 NE NE    ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","ALLEN          ","E2 NE NE-22-24S-21E-660FNL-330FEL                           ","22  ","24 ","S","21 ","E","660  ","FNL   ","          ","330  ","FEL   ","          ","E2 NE NE    ","   ","  ","  ","     ","                                ","    ","                                ","    ","BRONSON-XENIA       ","                    ","                    ","                    ","                    ","15-001-30693-  ","        ","   ","ERW ","OD                  ",False,"2013-05-08","2013-05-07","                              ",850,"                                                  ","APRV",1,-95.080149,37.948602,"RUNNING FOXES PETROLEUM, INC.          ","ROLANDO BENAVIDES/STEVEN TEDESCO  ","303-617-7242","6855 SOUTH HAVANA STREET, SUITE 400     ","CENTENNIAL               ","CO","80112     "
