"date_prod","mast_id","well_id","new_well","orph_well","state_name","dist_name","county_sl","wellnam_sl","wellnum_sl","legal_sl","sec_sl","twn_sl","twndir_sl","rng_sl","rngdir_sl","ftg1_sl","ftg1dir_sl","ftg1ref_sl","ftg2_sl","ftg2dir_sl","ftg2ref_sl","qtrsec_sl","ftgcor_sl","crtrqd1_sl","crtrqd2_sl","abstno_sl","blknam_sl","blknum_sl","srvynam_sl","srvynum_sl","well_ornt","county_bh","legal_bh","sec_bh","twn_bh","twndir_bh","rng_bh","rngdir_bh","ftg1_bh","ftg1dir_bh","ftg1ref_bh","ftg2_bh","ftg2dir_bh","ftg2ref_bh","qtrsec_bh","ftgcor_bh","crtrqd1_bh","crtrqd2_bh","abstno_bh","blknam_bh","blknum_bh","srvynam_bh","srvynum_bh","field_1","field_2","field_3","field_4","field_5","api_num","perm_num","well_purp","job_num","well_class","work_type","h2s_gas","date_aprv","date_spud","date_rels","well_prox","dril_name","dril_cont","dril_phone","dril_addr","dril_city","dril_state","dril_zip","rig_num","dril_term","p_t_d","well_depth","meas_depth","add_info","recrd_stat","well_actv","map_ref","well_long","well_lat","oper_name","oper_cont","oper_phone","oper_addr","oper_city","oper_state","oper_zip"
"2013-05-14","1267018","1267018",False,False,"KS","  ","BARBER         ","CHAIN RANCH -A-               ","2                        ","N2 SE SE NE-1-31S-12W-2050FNL-330FEL                        ","1   ","31 ","S","12 ","W","2050 ","FNL   ","          ","330  ","FEL   ","          ","N2 SE SE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","BARBER         ","N2 SE SE NE-1-31S-12W-2050FNL-330FEL                        ","1   ","31 ","S","12 ","W","2050 ","FNL   ","          ","330  ","FEL   ","          ","N2 SE SE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-007-24018-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-24","2013-05-14","","                              ","PICKRELL DRILLING COMPANY, INC.        ","STEVE DILLARD                     ","316-262-8427        ","100 SOUTH MAIN STREET, SUITE 505       ","WICHITA                  ","KS","67202-3738","1     ","FT",4725,0,0,"                                                  ","WORK","DRL",1,-98.569082,37.378572,"WHITE EXPLORATION, INC.                ","KENNETH S. WHITE                  ","316-682-6300","1635 NORTH WATERFRONT PARKWAY, STE. 100","WICHITA                  ","KS","67206     "
"2013-05-14","1268054","1268054",False,False,"KS","  ","BARBER         ","ACHENBACH                     ","3                        ","SW NE SW SW-1-35S-13W-965FSL-905FWL                         ","1   ","35 ","S","13 ","W","965  ","FSL   ","          ","905  ","FWL   ","          ","SW NE SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","BARBER         ","SW NE SW SW-1-35S-13W-965FSL-905FWL                         ","1   ","35 ","S","13 ","W","965  ","FSL   ","          ","905  ","FWL   ","          ","SW NE SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HARDTNER            ","                    ","                    ","                    ","                    ","15-007-24019-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-29","2013-05-07","","                              ","DUKE DRILLING COMPANY, INC.            ","JERRY MASON                       ","316-267-1331        ","100 SOUTH MAIN STREET, SUITE 410       ","WICHITA                  ","KS","67202-3737","7     ","  ",5650,5608,0,"                                                  ","WORK","DRL",2,-98.691168,37.023941,"LOTUS OPERATING COMPANY, LLC           ","TIM HELLMAN                       ","316-262-1077","100 SOUTH MAIN STREET, SUITE 420       ","WICHITA                  ","KS","67202-3737"
"2013-05-14","1262680","1262680",False,False,"KS","  ","BARBER         ","CIRCLE -3410-                 ","2-35 H                   ","SE SW SE NW-35-34S-10W-2440FNL-1780FWL                      ","35  ","34 ","S","10 ","W","2440 ","FNL   ","          ","1780 ","FWL   ","          ","SE SW SE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","BARBER         ","26-34S-10W-2310FSL-1980FWL                                  ","26  ","34 ","S","10 ","W","2310 ","FSL   ","          ","1980 ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","GUDEMAN             ","                    ","                    ","                    ","                    ","15-007-24007-01","        ","   ","       ","OIL ","OD                  ",False,"2013-04-04","2013-05-06","","                              ","UNIT DRILLING COMPANY                  ","J.D. HAND                         ","580-256-8688        ","P.O. BOX 38                            ","WOODWARD                 ","OK","73802-0038","9     ","DW",4799,5502,9200,"                                                  ","WORK","DRL",4,-98.378043,37.043814,"SANDRIDGE EXPLORATION & PRODUCTION, LLC","NICK NEWLAND/RON GOFF             ","405-429-5500","123 ROBERT S. KERR AVENUE              ","OKLAHOMA CITY            ","OK","73102-6406"
"2013-05-14","1264921","1264921",False,False,"KS","  ","BARBER         ","MICHEL                        ","2 H                      ","NE SW SW NW-7-34S-11W-2170FNL-620FWL                        ","7   ","34 ","S","11 ","W","2170 ","FNL   ","          ","620  ","FWL   ","          ","NE SW SW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","BARBER         ","18-34S-11W-2330FNL-1090FWL                                  ","18  ","34 ","S","11 ","W","2330 ","FNL   ","          ","1090 ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","SOUTH RHODES        ","                    ","                    ","                    ","                    ","15-007-24014-01","        ","   ","       ","O/G ","OD                  ",False,"2013-04-16","2013-04-23","","                              ","DAN D DRILLING CORPORATION             ","TONY PORTER/DALE HOBBS            ","580-388-4567        ","P.O. BOX 158                           ","LAMONT                   ","OK","74643-0158","11    ","  ",4670,5245,9780,"                                                  ","WORK","DRL",5,-98.566061,37.103185,"WOOLSEY OPERATING COMPANY, LLC         ","DEAN PATTISSON/WAYNE WOOLSEY      ","316-267-4379","125 NORTH MARKET STREET, SUITE 1000    ","WICHITA                  ","KS","67202-1729"
"2013-05-14","1268110","1268110",False,False,"KS","  ","BARTON         ","FALZO                         ","1                        ","W2 SE NE SW-32-18S-14W-1650FSL-2000FWL                      ","32  ","18 ","S","14 ","W","1650 ","FSL   ","          ","2000 ","FWL   ","          ","W2 SE NE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","BARTON         ","W2 SE NE SW-32-18S-14W-1650FSL-2000FWL                      ","32  ","18 ","S","14 ","W","1650 ","FSL   ","          ","2000 ","FWL   ","          ","W2 SE NE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-009-25836-  ","        ","   ","       ","OIL ","OD                  ",True,"2013-04-29","2013-05-08","","                              ","SOUTHWIND DRILLING, INC.               ","TODD E. MORGENSTERN               ","620-564-3800        ","P.O. BOX 276                           ","ELLINWOOD                ","KS","67526-0276","2     ","FT",3400,3380,0,"                                                  ","WORK","DRL",3,-98.89703,38.438864,"RJM OIL COMPANY, INC.                  ","BRAD MILLER/CHRIS HOFFMAN         ","620-588-3910","P.O. BOX 256                           ","CLAFLIN                  ","KS","67525-0256"
"2013-05-14","1267541","1267541",True,False,"KS","  ","BARTON         ","MERMIS -B- OWWO               ","2-31                     ","SE SE SW-31-20S-15W-330FSL-2310FWL                          ","31  ","20 ","S","15 ","W","330  ","FSL   ","          ","2310 ","FWL   ","          ","SE SE SW    ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","BARTON         ","SE SE SW-31-20S-15W-330FSL-2310FWL                          ","31  ","20 ","S","15 ","W","330  ","FSL   ","          ","2310 ","FWL   ","          ","SE SE SW    ","   ","  ","  ","     ","                                ","    ","                                ","    ","ASH CREEK           ","                    ","                    ","                    ","                    ","15-009-22892-00","        ","   ","       ","O/G ","WO                  ",False,"2013-04-26","2013-05-10","","                              ","DUKE DRILLING COMPANY, INC.            ","JERRY MASON                       ","316-267-1331        ","100 SOUTH MAIN STREET, SUITE 410       ","WICHITA                  ","KS","67202-3737","8     ","DW",4500,3895,0,"                                                  ","WORK","WRK",2,-99.024391,38.262068,"F. G. HOLL COMPANY, LLC                ","FRANKLIN R. GREENBAUM             ","316-684-8481","9431 EAST CENTRAL AVENUE, SUITE 100    ","WICHITA                  ","KS","67206-2563"
"2013-05-14","1266608","1266608",True,False,"KS","  ","BARTON         ","M KARST TRUST                 ","1-6                      ","S2 NE SE NE-6-19S-15W-1832FNL-330FEL                        ","6   ","19 ","S","15 ","W","1832 ","FNL   ","          ","330  ","FEL   ","          ","S2 NE SE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","BARTON         ","S2 NE SE NE-6-19S-15W-1832FNL-330FEL                        ","6   ","19 ","S","15 ","W","1832 ","FNL   ","          ","330  ","FEL   ","          ","S2 NE SE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","OTIS-ALBERT         ","                    ","                    ","                    ","                    ","15-009-25834-  ","        ","   ","       ","OIL ","OD                  ",False,"2013-04-23","2013-05-07","","                              ","PETROMARK DRILLING, LLC                ","R. D. ROACH                       ","316-734-8977        ","P.O. BOX 771517                        ","WICHITA                  ","KS","67277-1517","2     ","  ",3650,0,0,"                                                  ","WORK","DRL",4,-99.015854,38.429906,"L. D. DRILLING, INC.                   ","MIKE KASSELMAN/L.D. DAVIS         ","620-793-3051","7 SOUTHWEST 26TH AVENUE                ","GREAT BEND               ","KS","67530-6525"
"2013-05-14","1270145","1270145",False,False,"KS","  ","BARTON         ","MILLER                        ","1                        ","NW SW NW NE-16-20S-11W-950FNL-2515FEL                       ","16  ","20 ","S","11 ","W","950  ","FNL   ","          ","2515 ","FEL   ","          ","NW SW NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","BARTON         ","NW SW NW NE-16-20S-11W-950FNL-2515FEL                       ","16  ","20 ","S","11 ","W","950  ","FNL   ","          ","2515 ","FEL   ","          ","NW SW NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-009-25842-  ","        ","   ","       ","OIL ","OD                  ",True,"2013-05-07","2013-05-13","","                              ","SOUTHWIND DRILLING, INC.               ","TODD E. MORGENSTERN               ","620-564-3800        ","P.O. BOX 276                           ","ELLINWOOD                ","KS","67526-0276","6     ","FT",3500,0,0,"                                                  ","WORK","DRL",2,-98.543955,38.316441,"HAMBY OIL, LLC                         ","CHUCK HAMBY                       ","620-786-4880","P.O. BOX 205                           ","ELLINWOOD                ","KS","67526     "
"2013-05-14","1259206","1259206",False,False,"KS","  ","BUTLER         ","KOOGLER -S-                   ","107                      ","E2 SE SE SE-30-26S-5E-330FSL-5FEL                           ","30  ","26 ","S","5  ","E","330  ","FSL   ","          ","5    ","FEL   ","          ","E2 SE SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","BUTLER         ","E2 SE SE SE-30-26S-5E-330FSL-5FEL                           ","30  ","26 ","S","5  ","E","330  ","FSL   ","          ","5    ","FEL   ","          ","E2 SE SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","EL DORADO           ","                    ","                    ","                    ","                    ","15-015-23971-  ","        ","   ","       ","OIL ","OD                  ",False,"2013-03-21","2013-05-05","","                              ","C & G DRILLING COMPANY, INC.           ","TIM GULICK                        ","620-583-5318        ","701 EAST RIVER STREET                  ","EUREKA                   ","KS","67045-2100","1     ","FT",2650,0,0,"                                                  ","WORK","DRL",1,-96.916945,37.752937,"VESS OIL CORPORATION                   ","BILL HORIGAN                      ","316-682-1537","1700 WATERFRONT PARKWAY, BLDG 500      ","WICHITA                  ","KS","67206     "
"2013-05-14","1261194","1261194",False,False,"KS","  ","CHEYENNE       ","PATTI -G-                     ","1-4                      ","E2 W2 SW SE-4-1S-37W-660FSL-2200FEL                         ","4   ","1  ","S","37 ","W","660  ","FSL   ","          ","2200 ","FEL   ","          ","E2 W2 SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","CHEYENNE       ","E2 W2 SW SE-4-1S-37W-660FSL-2200FEL                         ","4   ","1  ","S","37 ","W","660  ","FSL   ","          ","2200 ","FEL   ","          ","E2 W2 SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-023-21362-  ","        ","   ","       ","OIL ","OD                  ",False,"2013-03-29","2013-05-09","","                              ","MURFIN DRILLING COMPANY, INC.          ","BLAINE MILLER                     ","316-267-3241        ","250 NORTH WATER STREET, SUITE 300      ","WICHITA                  ","KS","67202-1216","14    ","DW",5100,0,0,"                                                  ","WORK","DRL",1,-101.475224,39.990043,"MURFIN DRILLING COMPANY, INC.          ","BLAINE MILLER/SCOTT ROBINSON      ","316-267-3241","250 NORTH WATER STREET, SUITE 300      ","WICHITA                  ","KS","67202-1216"
"2013-05-14","1250724","1250724",True,False,"KS","  ","COFFEY         ","BILL PARMELY WEST             ","3                        ","SE SE NW NW-36-22S-15E-4180FSL-4180FEL                      ","36  ","22 ","S","15 ","E","4180 ","FSL   ","          ","4180 ","FEL   ","          ","SE SE NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","COFFEY         ","SE SE NW NW-36-22S-15E-4180FSL-4180FEL                      ","36  ","22 ","S","15 ","E","4180 ","FSL   ","          ","4180 ","FEL   ","          ","SE SE NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-031-23467-  ","        ","   ","       ","OIL ","OD                  ",True,"2013-02-15","2013-05-08","","                              ","RIG 6 DRILLING, INC.                   ","RAYMOND K. ""BUD"" SIFERS           ","620-365-6294        ","P.O. BOX 227                           ","IOLA                     ","KS","66749-0227","7     ","FT",1600,0,0,"                                                  ","WORK","DRL",1,-95.720158,38.09411,"EDWARD E. BIRK                         ","EDWARD E. BIRK                    ","620-364-2745","302 SOUTH 16TH STREET                  ","BURLINGTON               ","KS","66839-2329"
"2013-05-14","1264394","1264394",False,False,"KS","  ","COMANCHE       ","PEPPER -3419-                 ","3-4 H                    ","SE SE SW SW-33-33S-19W-200FSL-1220FWL                       ","33  ","33 ","S","19 ","W","200  ","FSL   ","          ","1220 ","FWL   ","          ","SE SE SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","COMANCHE       ","4-34S-19W-330FSL-1980FWL                                    ","4   ","34 ","S","19 ","W","330  ","FSL   ","          ","1980 ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","SADDLE              ","                    ","                    ","                    ","                    ","15-033-21710-01","        ","   ","       ","OIL ","OD                  ",False,"2013-04-12","2013-04-30","","                              ","LARIAT SERVICES, INC.                  ","KEN AMBERSON/RANDY EVANS          ","432-336-7821        ","P.O. BOX 757                           ","FORT STOCKTON            ","TX","79735-0757","41    ","DW",5573,0,9700,"                                                  ","WORK","DRL",2,-99.393388,37.120649,"SANDRIDGE EXPLORATION & PRODUCTION, LLC","NICK NEWLAND/RON GOFF             ","405-429-5500","123 ROBERT S. KERR AVENUE              ","OKLAHOMA CITY            ","OK","73102-6406"
"2013-05-14","1264628","1264628",True,False,"KS","  ","COMANCHE       ","BENNETT -3120-                ","1-13 H                   ","N2 N2 NE SW-13-31S-20W-2440FSL-1980FWL                      ","13  ","31 ","S","20 ","W","2440 ","FSL   ","          ","1980 ","FWL   ","          ","N2 N2 NE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","COMANCHE       ","24-31S-20W-2310FNL-1980FWL                                  ","24  ","31 ","S","20 ","W","2310 ","FNL   ","          ","1980 ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-033-21712-01","        ","   ","       ","OIL ","OD                  ",True,"2013-04-15","2013-05-13","","                              ","LARIAT SERVICES, INC.                  ","KEN AMBERSON/RANDY EVANS          ","432-336-7821        ","P.O. BOX 757                           ","FORT STOCKTON            ","TX","79735-0757","38    ","DW",5069,0,9982,"                                                  ","WORK","DRL",1,-99.447097,37.34458,"SANDRIDGE EXPLORATION & PRODUCTION, LLC","NICK NEWLAND/RON GOFF             ","405-429-5500","123 ROBERT S. KERR AVENUE              ","OKLAHOMA CITY            ","OK","73102-6406"
"2013-05-14","1263434","1263434",False,False,"KS","  ","COMANCHE       ","THYME -3419-                  ","3-5 H                    ","N2 N2 NE NW-5-34S-19W-255FNL-1980FWL                        ","5   ","34 ","S","19 ","W","255  ","FNL   ","          ","1980 ","FWL   ","          ","N2 N2 NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","COMANCHE       ","5-34S-19W-330FSL-1980FWL                                    ","5   ","34 ","S","19 ","W","330  ","FSL   ","          ","1980 ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","EAST COLLIER FLATS  ","                    ","                    ","                    ","                    ","15-033-21780-01","        ","   ","       ","OIL ","OD                  ",False,"2013-04-08","2013-04-26","","                              ","LARIAT SERVICES, INC.                  ","KEN AMBERSON/RANDY EVANS          ","432-336-7821        ","P.O. BOX 757                           ","FORT STOCKTON            ","TX","79735-0757","20    ","DW",5406,0,10344,"                                                  ","WORK","DRL",4,-99.409121,37.119329,"SANDRIDGE EXPLORATION & PRODUCTION, LLC","NICK NEWLAND/RON GOFF             ","405-429-5500","123 ROBERT S. KERR AVENUE              ","OKLAHOMA CITY            ","OK","73102-6406"
"2013-05-14","1265612","1265612",False,False,"KS","  ","COMANCHE       ","SALLY -3420-                  ","2-12 H                   ","NW NE NE NW-12-34S-20W-200FNL-2200FWL                       ","12  ","34 ","S","20 ","W","200  ","FNL   ","          ","2200 ","FWL   ","          ","NW NE NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","COMANCHE       ","12-34S-20W-330FSL-1980FWL                                   ","12  ","34 ","S","20 ","W","330  ","FSL   ","          ","1980 ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-033-21713-01","        ","   ","       ","OIL ","OD                  ",False,"2013-04-18","2013-04-28","","                              ","LARIAT SERVICES, INC.                  ","KEN AMBERSON/RANDY EVANS          ","432-336-7821        ","P.O. BOX 757                           ","FORT STOCKTON            ","TX","79735-0757","45    ","DW",5153,0,9600,"                                                  ","WORK","DRL",3,-99.444304,37.104902,"SANDRIDGE EXPLORATION & PRODUCTION, LLC","NICK NEWLAND/RON GOFF             ","405-429-5500","123 ROBERT S. KERR AVENUE              ","OKLAHOMA CITY            ","OK","73102-6406"
"2013-05-14","1250815","1250815",True,False,"KS","  ","COWLEY         ","BOLACK -B-                    ","V1-21                    ","NE SW SW NE-21-32S-6E-3140FSL-2170FEL                       ","21  ","32 ","S","6  ","E","3140 ","FSL   ","          ","2170 ","FEL   ","          ","NE SW SW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","COWLEY         ","NE SW SW NE-21-32S-6E-3140FSL-2170FEL                       ","21  ","32 ","S","6  ","E","3140 ","FSL   ","          ","2170 ","FEL   ","          ","NE SW SW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","BOLACK              ","                    ","                    ","                    ","                    ","15-035-24497-  ","        ","   ","       ","OIL ","OD                  ",False,"2013-02-18","2013-05-13","","                              ","VAL ENERGY, INC.                       ","DALE SMITH/DEON HOWARD            ","316-263-6688        ","200 WEST DOUGLAS AVENUE, SUITE 520     ","WICHITA                  ","KS","67202-3005","3     ","FT",3500,0,0,"                                                  ","WORK","DRL",1,-96.778176,37.252806,"VAL ENERGY, INC.                       ","DALE SMITH/TODD ALLAM             ","316-263-6688","200 WEST DOUGLAS AVENUE, SUITE 520     ","WICHITA                  ","KS","67202-3005"
"2013-05-14","1270152","1270152",True,False,"KS","  ","DECATUR        ","FRANCIS                       ","1-25                     ","NE SE NW NE-25-5S-29W-730FNL-1530FEL                        ","25  ","5  ","S","29 ","W","730  ","FNL   ","          ","1530 ","FEL   ","          ","NE SE NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","DECATUR        ","NE SE NW NE-25-5S-29W-730FNL-1530FEL                        ","25  ","5  ","S","29 ","W","730  ","FNL   ","          ","1530 ","FEL   ","          ","NE SE NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-039-21175-  ","        ","   ","       ","OIL ","OD                  ",False,"2013-05-07","2013-05-13","","                              ","MURFIN DRILLING COMPANY, INC.          ","BLAINE MILLER                     ","316-267-3241        ","250 NORTH WATER STREET, SUITE 300      ","WICHITA                  ","KS","67202-1216","2     ","DW",4500,0,0,"                                                  ","WORK","DRL",2,-100.522213,39.594446,"MURFIN DRILLING COMPANY, INC.          ","BLAINE MILLER/SCOTT ROBINSON      ","316-267-3241","250 NORTH WATER STREET, SUITE 300      ","WICHITA                  ","KS","67202-1216"
"2013-05-14","1270153","1270153",True,False,"KS","  ","DECATUR        ","KATHKA FARMS                  ","1-2                      ","NW NW SW SE-2-2S-29W-1050FSL-2600FEL                        ","2   ","2  ","S","29 ","W","1050 ","FSL   ","          ","2600 ","FEL   ","          ","NW NW SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","DECATUR        ","NW NW SW SE-2-2S-29W-1050FSL-2600FEL                        ","2   ","2  ","S","29 ","W","1050 ","FSL   ","          ","2600 ","FEL   ","          ","NW NW SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-039-21176-  ","        ","   ","       ","OIL ","OD                  ",False,"2013-05-07","2013-05-18","","                              ","MURFIN DRILLING COMPANY, INC.          ","BLAINE MILLER                     ","316-267-3241        ","250 NORTH WATER STREET, SUITE 300      ","WICHITA                  ","KS","67202-1216","8     ","DW",4100,0,0,"                                                  ","PREP","ASN",1,-100.543238,39.903219,"MURFIN DRILLING COMPANY, INC.          ","BLAINE MILLER/SCOTT ROBINSON      ","316-267-3241","250 NORTH WATER STREET, SUITE 300      ","WICHITA                  ","KS","67202-1216"
"2013-05-14","1265703","1265703",True,False,"KS","  ","EDWARDS        ","SCHULTZ                       ","21-1                     ","N2 NE SE NE-21-26S-16W-1550FNL-330FEL                       ","21  ","26 ","S","16 ","W","1550 ","FNL   ","          ","330  ","FEL   ","          ","N2 NE SE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","EDWARDS        ","N2 NE SE NE-21-26S-16W-1550FNL-330FEL                       ","21  ","26 ","S","16 ","W","1550 ","FNL   ","          ","330  ","FEL   ","          ","N2 NE SE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","TROUSDALE           ","                    ","                    ","                    ","                    ","15-047-21619-  ","        ","   ","       ","O/G ","OD                  ",True,"2013-04-18","2013-05-12","","                              ","VAL ENERGY, INC.                       ","DALE SMITH/DEON HOWARD            ","316-263-6688        ","200 WEST DOUGLAS AVENUE, SUITE 520     ","WICHITA                  ","KS","67202-3005","5     ","FT",4950,0,0,"                                                  ","WORK","DRL",1,-99.069654,37.772605,"TOTO ENERGY, LLC                       ","TODD BLACKFORD/TERRY MADDEN       ","620-804-2202","25815 OAK RIDGE DRIVE                  ","SPRING                   ","TX","77380     "
"2013-05-14","1267040","1267040",True,False,"KS","  ","ELLIS          ","GROSS                         ","6                        ","SW NE SE NE-11-15S-18W-1950FNL-500FEL                       ","11  ","15 ","S","18 ","W","1950 ","FNL   ","          ","500  ","FEL   ","          ","SW NE SE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","ELLIS          ","SW NE SE NE-11-15S-18W-1950FNL-500FEL                       ","11  ","15 ","S","18 ","W","1950 ","FNL   ","          ","500  ","FEL   ","          ","SW NE SE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-051-26521-  ","        ","   ","       ","OIL ","OD                  ",False,"2013-04-24","2013-05-10","","                              ","ROYAL DRILLING, INC.                   ","GARY VONFELDT                     ","785-483-6446        ","P.O. BOX 342                           ","RUSSELL                  ","KS","67665-0342","1     ","FD",3650,3305,0,"                                                  ","WORK","DRL",4,-99.283944,38.764228,"CHARTER ENERGY, INC.                   ","STEVE BAIZE                       ","620-793-9090","P.O. BOX 252                           ","GREAT BEND               ","KS","67530     "
"2013-05-14","1267266","1267266",False,False,"KS","  ","ELLIS          ","RANKIN                        ","1-33                     ","E2 SW SW SE-33-13S-20W-330FSL-2050FEL                       ","33  ","13 ","S","20 ","W","330  ","FSL   ","          ","2050 ","FEL   ","          ","E2 SW SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","ELLIS          ","E2 SW SW SE-33-13S-20W-330FSL-2050FEL                       ","33  ","13 ","S","20 ","W","330  ","FSL   ","          ","2050 ","FEL   ","          ","E2 SW SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","RANKIN              ","RTANKIN             ","                    ","                    ","                    ","15-051-26522-  ","        ","   ","       ","OIL ","OD                  ",False,"2013-04-25","2013-05-05","","                              ","MURFIN DRILLING COMPANY, INC.          ","BLAINE MILLER                     ","316-267-3241        ","250 NORTH WATER STREET, SUITE 300      ","WICHITA                  ","KS","67202-1216","16    ","DW",3700,0,0,"                                                  ","WORK","DRL",6,-99.547512,38.871539,"MURFIN DRILLING COMPANY, INC.          ","BLAINE MILLER/SCOTT ROBINSON      ","316-267-3241","250 NORTH WATER STREET, SUITE 300      ","WICHITA                  ","KS","67202-1216"
"2013-05-14","1270154","1270154",True,False,"KS","  ","ELLIS          ","ARMBRISTER                    ","1-27                     ","NW SE NE NE-27-12S-20W-815FNL-390FEL                        ","27  ","12 ","S","20 ","W","815  ","FNL   ","          ","390  ","FEL   ","          ","NW SE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","ELLIS          ","NW SE NE NE-27-12S-20W-815FNL-390FEL                        ","27  ","12 ","S","20 ","W","815  ","FNL   ","          ","390  ","FEL   ","          ","NW SE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","15-051-26527-  ","        ","   ","       ","OIL ","OD                  ",False,"2013-05-07","2013-05-18","","                              ","WW DRILLING, LLC                       ","BILL WYNN/DUSTY RHOADES           ","785-743-6774        ","P.O. BOX 307                           ","WAKEENEY                 ","KS","67672-0307","8     ","FT",4030,0,0,"                                                  ","PREP","MOL",2,-99.522059,38.984498,"DEUTSCHER OIL OPERATIONS               ","SID DEUTSCHER                     ","785-650-3697","2334 130TH AVENUE                      ","ELLIS                    ","KS","67637-9275"
"2013-05-14","1270811","1270811",True,False,"KS","  ","ELLIS          ","ARTHUR ET AL                  ","1-6                      ","NE NE NW NE-6-15S-16W-200FNL-1530FEL                        ","6   ","15 ","S","16 ","W","200  ","FNL   ","          ","1530 ","FEL   ","          ","NE NE NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","ELLIS          ","NE NE NW NE-6-15S-16W-200FNL-1530FEL                        ","6   ","15 ","S","16 ","W","200  ","FNL   ","          ","1530 ","FEL   ","          ","NE NE NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","15-051-26530-  ","        ","   ","       ","OIL ","OD                  ",True,"2013-05-09","2013-05-13","","                              ","VAL ENERGY, INC.                       ","DALE SMITH/DEON HOWARD            ","316-263-6688        ","200 WEST DOUGLAS AVENUE, SUITE 520     ","WICHITA                  ","KS","67202-3005","6     ","FT",3550,0,0,"                                                  ","WORK","DRL",4,-99.139044,38.783619,"SAMUEL GARY, JR. & ASSOCIATES, INC.    ","JEFF LANG/DAVID J. MASSE          ","303-831-4673","1515 WYNKOOP STREET, SUITE 700         ","DENVER                   ","CO","80202-2062"
