"date_prod","mast_id","well_id","state_name","dist_name","county_sl","wellnam_sl","wellnum_sl","legal_sl","sec_sl","twn_sl","twndir_sl","rng_sl","rngdir_sl","ftg1_sl","ftg1dir_sl","ftg1ref_sl","ftg2_sl","ftg2dir_sl","ftg2ref_sl","qtrsec_sl","ftgcor_sl","crtrqd1_sl","crtrqd2_sl","abstno_sl","blknam_sl","blknum_sl","srvynam_sl","srvynum_sl","well_ornt","county_bh","legal_bh","sec_bh","twn_bh","twndir_bh","rng_bh","rngdir_bh","ftg1_bh","ftg1dir_bh","ftg1ref_bh","ftg2_bh","ftg2dir_bh","ftg2ref_bh","qtrsec_bh","ftgcor_bh","crtrqd1_bh","crtrqd2_bh","abstno_bh","blknam_bh","blknum_bh","srvynam_bh","srvynum_bh","field_1","field_2","field_3","field_4","field_5","api_num","perm_num","well_purp","well_class","work_type","h2s_gas","date_post","date_aprv","well_prox","p_t_d","add_info","recrd_stat","map_ref","well_long","well_lat","oper_name","oper_cont","oper_phone","oper_addr","oper_city","oper_state","oper_zip"
"2013-04-30","1266534","1266534","KS","  ","ALLEN          ","FITZPATRICK                   ","FH3                      ","SW SW NW SW-9-24S-18E-1585FSL-165FWL                        ","9   ","24 ","S","18 ","E","1585 ","FSL   ","          ","165  ","FWL   ","          ","SW SW NW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","ALLEN          ","SW SW NW SW-9-24S-18E-1585FSL-165FWL                        ","9   ","24 ","S","18 ","E","1585 ","FSL   ","          ","165  ","FWL   ","          ","SW SW NW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","IOLA                ","                    ","                    ","                    ","                    ","15-001-30675-  ","        ","   ","OIL ","OD                  ",False,"2013-04-24","2013-04-23","                              ",1000,"                                                  ","APRV",1,-95.445386,37.969931,"COLT ENERGY, INC.                      ","JOHN AMERMAN                      ","620-365-3111","P.O. BOX 388                            ","IOLA                     ","KS","66749-0388"
"2013-04-30","1266535","1266535","KS","  ","ALLEN          ","FITZPATRICK                   ","FJ1                      ","SE NE NW SW-9-24S-18E-2025FSL-1155FWL                       ","9   ","24 ","S","18 ","E","2025 ","FSL   ","          ","1155 ","FWL   ","          ","SE NE NW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","ALLEN          ","SE NE NW SW-9-24S-18E-2025FSL-1155FWL                       ","9   ","24 ","S","18 ","E","2025 ","FSL   ","          ","1155 ","FWL   ","          ","SE NE NW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","IOLA                ","                    ","                    ","                    ","                    ","15-001-30676-  ","        ","   ","OIL ","OD                  ",False,"2013-04-24","2013-04-23","                              ",1000,"                                                  ","APRV",1,-95.441953,37.971147,"COLT ENERGY, INC.                      ","JOHN AMERMAN                      ","620-365-3111","P.O. BOX 388                            ","IOLA                     ","KS","66749-0388"
"2013-04-30","1266536","1266536","KS","  ","ALLEN          ","FITZPATRICK                   ","FJ2                      ","S2 N2 NW SW-9-24S-18E-2025FSL-660FWL                        ","9   ","24 ","S","18 ","E","2025 ","FSL   ","          ","660  ","FWL   ","          ","S2 N2 NW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","ALLEN          ","S2 N2 NW SW-9-24S-18E-2025FSL-660FWL                        ","9   ","24 ","S","18 ","E","2025 ","FSL   ","          ","660  ","FWL   ","          ","S2 N2 NW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","IOLA                ","                    ","                    ","                    ","                    ","15-001-30677-  ","        ","   ","OIL ","OD                  ",False,"2013-04-24","2013-04-23","                              ",1000,"                                                  ","APRV",1,-95.44367,37.971143,"COLT ENERGY, INC.                      ","JOHN AMERMAN                      ","620-365-3111","P.O. BOX 388                            ","IOLA                     ","KS","66749-0388"
"2013-04-30","1266537","1266537","KS","  ","ALLEN          ","FITZPATRICK                   ","FJ3                      ","SW NW NW SW-9-24S-18E-2025FSL-165FWL                        ","9   ","24 ","S","18 ","E","2025 ","FSL   ","          ","165  ","FWL   ","          ","SW NW NW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","ALLEN          ","SW NW NW SW-9-24S-18E-2025FSL-165FWL                        ","9   ","24 ","S","18 ","E","2025 ","FSL   ","          ","165  ","FWL   ","          ","SW NW NW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","IOLA                ","                    ","                    ","                    ","                    ","15-001-30680-  ","        ","   ","OIL ","OD                  ",False,"2013-04-24","2013-04-23","                              ",1000,"                                                  ","APRV",1,-95.445387,37.971139,"COLT ENERGY, INC.                      ","JOHN AMERMAN                      ","620-365-3111","P.O. BOX 388                            ","IOLA                     ","KS","66749-0388"
"2013-04-30","1266538","1266538","KS","  ","ALLEN          ","FITZPATRICK                   ","FL2                      ","N2 N2 NW SW-9-24S-18E-2475FSL-660FWL                        ","9   ","24 ","S","18 ","E","2475 ","FSL   ","          ","660  ","FWL   ","          ","N2 N2 NW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","ALLEN          ","N2 N2 NW SW-9-24S-18E-2475FSL-660FWL                        ","9   ","24 ","S","18 ","E","2475 ","FSL   ","          ","660  ","FWL   ","          ","N2 N2 NW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","IOLA                ","                    ","                    ","                    ","                    ","15-001-30678-  ","        ","   ","OIL ","OD                  ",False,"2013-04-24","2013-04-23","                              ",1000,"                                                  ","APRV",1,-95.443671,37.972502,"COLT ENERGY, INC.                      ","JOHN AMERMAN                      ","620-365-3111","P.O. BOX 388                            ","IOLA                     ","KS","66749-0388"
"2013-04-30","1267018","1267018","KS","  ","BARBER         ","CHAIN RANCH -A-               ","2                        ","N2 SE SE NE-1-31S-12W-2050FNL-330FEL                        ","1   ","31 ","S","12 ","W","2050 ","FNL   ","          ","330  ","FEL   ","          ","N2 SE SE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","BARBER         ","N2 SE SE NE-1-31S-12W-2050FNL-330FEL                        ","1   ","31 ","S","12 ","W","2050 ","FNL   ","          ","330  ","FEL   ","          ","N2 SE SE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-007-24018-  ","        ","   ","O/G ","OD                  ",False,"2013-04-25","2013-04-24","                              ",4725,"                                                  ","APRV",1,-98.569082,37.378572,"WHITE EXPLORATION, INC.                ","KENNETH S. WHITE                  ","316-682-6300","2400 NORTH WOODLAWN BOULEVARD, STE. 115 ","WICHITA                  ","KS","67220-3966"
"2013-04-30","1267021","1267021","KS","  ","BARBER         ","PHOEBE ANN                    ","17-7                     ","SW NE-17-35S-12W-1980FNL-1980FEL                            ","17  ","35 ","S","12 ","W","1980 ","FNL   ","          ","1980 ","FEL   ","          ","SW NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","BARBER         ","SW NE-17-35S-12W-1980FNL-1980FEL                            ","17  ","35 ","S","12 ","W","1980 ","FNL   ","          ","1980 ","FEL   ","          ","SW NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HARDTNER            ","                    ","                    ","                    ","                    ","15-007-24017-  ","        ","   ","OIL ","OD                  ",False,"2013-04-25","2013-04-24","                              ",5200,"                                                  ","APRV",1,-98.647127,37.001311,"REDLAND RESOURCES, INC.                ","ALAN THROWER/TONY BUCK            ","405-789-7104","6001 NW 23RD STREET                     ","OKLAHOMA CITY            ","OK","73127-1253"
"2013-04-30","1267104","1267104","KS","  ","BARBER         ","CHAIN RANCH -D-               ","1                        ","NW NW-7-31S-11W-660FNL-1320FWL                              ","7   ","31 ","S","11 ","W","660  ","FNL   ","          ","1320 ","FWL   ","          ","NW NW       ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","BARBER         ","NW NW-7-31S-11W-660FNL-1320FWL                              ","7   ","31 ","S","11 ","W","660  ","FNL   ","          ","1320 ","FWL   ","          ","NW NW       ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-007-21244-00","        ","   ","O/G ","WO                  ",False,"2013-04-25","2013-04-24","                              ",4725,"OLD WELL WORKOVER                                 ","APRV",1,-98.563662,37.367865,"WHITE EXPLORATION, INC.                ","KENNETH S. WHITE                  ","316-682-6300","2400 NORTH WOODLAWN BOULEVARD, STE. 115 ","WICHITA                  ","KS","67220-3966"
"2013-04-30","1268054","1268054","KS","  ","BARBER         ","ACHENBACH                     ","3                        ","NW NE SW SW-1-35S-13W-1025FSL-925FWL                        ","1   ","35 ","S","13 ","W","1025 ","FSL   ","          ","925  ","FWL   ","          ","NW NE SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","BARBER         ","NW NE SW SW-1-35S-13W-1025FSL-925FWL                        ","1   ","35 ","S","13 ","W","1025 ","FSL   ","          ","925  ","FWL   ","          ","NW NE SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HARDTNER            ","GARDTBER            ","                    ","                    ","                    ","15-007-24019-  ","        ","   ","O/G ","OD                  ",False,"2013-04-30","2013-04-29","                              ",5650,"                                                  ","APRV",1,0.0,0.0,"LOTUS OPERATING COMPANY, LLC           ","TIM HELLMAN                       ","316-262-1077","100 SOUTH MAIN STREET, SUITE 420        ","WICHITA                  ","KS","67202-3737"
"2013-04-30","1268055","1268055","KS","  ","BARTON         ","BOB ET AL                     ","1-32                     ","NE NW SE NE-32-16S-14W-1460FNL-850FEL                       ","32  ","16 ","S","14 ","W","1460 ","FNL   ","          ","850  ","FEL   ","          ","NE NW SE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","BARTON         ","NE NW SE NE-32-16S-14W-1460FNL-850FEL                       ","32  ","16 ","S","14 ","W","1460 ","FNL   ","          ","850  ","FEL   ","          ","NE NW SE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","15-009-25835-  ","        ","   ","OIL ","OD                  ",True,"2013-04-30","2013-04-29","                              ",3600,"                                                  ","APRV",1,0.0,0.0,"SAMUEL GARY, JR. & ASSOCIATES, INC.    ","JOHN SCHIEL/JEFF LANG             ","303-831-4673","1515 WYNKOOP STREET, SUITE 700          ","DENVER                   ","CO","80202-2062"
"2013-04-30","1268108","1268108","KS","  ","BARTON         ","FLOREINE                      ","1-16                     ","NW SW NE SE-16-18S-14W-1713FSL-1194FEL                      ","16  ","18 ","S","14 ","W","1713 ","FSL   ","          ","1194 ","FEL   ","          ","NW SW NE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","BARTON         ","NW SW NE SE-16-18S-14W-1713FSL-1194FEL                      ","16  ","18 ","S","14 ","W","1713 ","FSL   ","          ","1194 ","FEL   ","          ","NW SW NE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-009-25837-  ","        ","   ","OIL ","OD                  ",False,"2013-04-30","2013-04-29","                              ",3600,"                                                  ","APRV",1,0.0,0.0,"L. D. DRILLING, INC.                   ","MIKE KASSELMAN/L.D. DAVIS         ","620-793-3051","7 SOUTHWEST 26TH AVENUE                 ","GREAT BEND               ","KS","67530-6525"
"2013-04-30","1268110","1268110","KS","  ","BARTON         ","FALZO                         ","1                        ","W2 SE NE SW-32-18S-14W-1650FSL-2000FWL                      ","32  ","18 ","S","14 ","W","1650 ","FSL   ","          ","2000 ","FWL   ","          ","W2 SE NE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","BARTON         ","W2 SE NE SW-32-18S-14W-1650FSL-2000FWL                      ","32  ","18 ","S","14 ","W","1650 ","FSL   ","          ","2000 ","FWL   ","          ","W2 SE NE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-009-25836-  ","        ","   ","OIL ","OD                  ",True,"2013-04-30","2013-04-29","                              ",3400,"                                                  ","APRV",1,0.0,0.0,"RJM OIL COMPANY, INC.                  ","BRAD MILLER/CHRIS HOFFMAN         ","620-587-2322","P.O. BOX 256                            ","CLAFLIN                  ","KS","67525-0256"
"2013-04-30","1267541","1267541","KS","  ","BARTON         ","MERMIS -B- OWWO               ","2-31                     ","SE SE SW-31-20S-15W-330FSL-2310FWL                          ","31  ","20 ","S","15 ","W","330  ","FSL   ","          ","2310 ","FWL   ","          ","SE SE SW    ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","BARTON         ","SE SE SW-31-20S-15W-330FSL-2310FWL                          ","31  ","20 ","S","15 ","W","330  ","FSL   ","          ","2310 ","FWL   ","          ","SE SE SW    ","   ","  ","  ","     ","                                ","    ","                                ","    ","ASH CREEK           ","                    ","                    ","                    ","                    ","15-009-22892-00","        ","   ","O/G ","WO                  ",False,"2013-04-29","2013-04-26","                              ",4500,"OLD WELL WORKOVER                                 ","APRV",1,-99.024391,38.262068,"F. G. HOLL COMPANY, LLC                ","FRANKLIN R. GREENBAUM             ","316-684-8481","9431 EAST CENTRAL AVENUE, SUITE 100     ","WICHITA                  ","KS","67206-2563"
"2013-04-30","1266608","1266608","KS","  ","BARTON         ","M KARST TRUST                 ","1-6                      ","S2 NE SE NE-6-19S-15W-1832FNL-330FEL                        ","6   ","19 ","S","15 ","W","1832 ","FNL   ","          ","330  ","FEL   ","          ","S2 NE SE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","BARTON         ","S2 NE SE NE-6-19S-15W-1832FNL-330FEL                        ","6   ","19 ","S","15 ","W","1832 ","FNL   ","          ","330  ","FEL   ","          ","S2 NE SE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","OTIS-ALBERT         ","                    ","                    ","                    ","                    ","15-009-25834-  ","        ","   ","OIL ","OD                  ",False,"2013-04-24","2013-04-23","                              ",3650,"                                                  ","APRV",1,-99.015854,38.429906,"L. D. DRILLING, INC.                   ","MIKE KASSELMAN/L.D. DAVIS         ","620-793-3051","7 SOUTHWEST 26TH AVENUE                 ","GREAT BEND               ","KS","67530-6525"
"2013-04-30","1266609","1266609","KS","  ","BOURBON        ","BLYTHE                        ","4                        ","SE NW NE NW-24-25S-21E-550FNL-1970FWL                       ","24  ","25 ","S","21 ","E","550  ","FNL   ","          ","1970 ","FWL   ","          ","SE NW NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","BOURBON        ","SE NW NE NW-24-25S-21E-550FNL-1970FWL                       ","24  ","25 ","S","21 ","E","550  ","FNL   ","          ","1970 ","FWL   ","          ","SE NW NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","CHEROKEE BASIN COAL ","                    ","                    ","                    ","                    ","15-011-24256-  ","        ","   ","OIL ","OD                  ",False,"2013-04-24","2013-04-23","                              ",900,"                                                  ","APRV",1,-95.054719,37.861794,"MACHA ENTERPRISES, INC.                ","BOB MACHA/LAWRENCE MACHA          ","620-365-2481","P.O. BOX 220                            ","GAS                      ","KS","66742     "
"2013-04-30","1266375","1266375","KS","  ","CHAUTAUQUA     ","BOWEN                         ","5                        ","NW NW SW SE-11-34S-11E-1111FSL-2465FEL                      ","11  ","34 ","S","11 ","E","1111 ","FSL   ","          ","2465 ","FEL   ","          ","NW NW SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","CHAUTAUQUA     ","NW NW SW SE-11-34S-11E-1111FSL-2465FEL                      ","11  ","34 ","S","11 ","E","1111 ","FSL   ","          ","2465 ","FEL   ","          ","NW NW SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-019-27306-  ","        ","   ","OIL ","OD                  ",False,"2013-04-24","2013-04-22","                              ",1200,"                                                  ","APRV",1,-96.171872,37.100998,"TODD MILLER                            ","TODD MILLER                       ","620-249-7937","402 WEST ELM STREET                     ","SEDAN                    ","KS","67361     "
"2013-04-30","1267264","1267264","KS","  ","COFFEY         ","SOUTH FREEMAN                 ","1                        ","W2 W2 SW NW-10-23S-17E-3300FSL-5060FEL                      ","10  ","23 ","S","17 ","E","3300 ","FSL   ","          ","5060 ","FEL   ","          ","W2 W2 SW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","COFFEY         ","W2 W2 SW NW-10-23S-17E-3300FSL-5060FEL                      ","10  ","23 ","S","17 ","E","3300 ","FSL   ","          ","5060 ","FEL   ","          ","W2 W2 SW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-031-23506-  ","        ","   ","OIL ","OD                  ",True,"2013-04-26","2013-04-25","                              ",1600,"                                                  ","APRV",1,-95.536408,38.061805,"EDWARD E. BIRK                         ","EDWARD E. BIRK                    ","620-364-2745","302 SOUTH 16TH STREET                   ","BURLINGTON               ","KS","66839-2329"
"2013-04-30","1267026","1267026","KS","  ","COFFEY         ","MATHIAS                       ","5                        ","SE SW SE NW-31-22S-16E-2860FSL-3390FEL                      ","31  ","22 ","S","16 ","E","2860 ","FSL   ","          ","3390 ","FEL   ","          ","SE SW SE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","COFFEY         ","SE SW SE NW-31-22S-16E-2860FSL-3390FEL                      ","31  ","22 ","S","16 ","E","2860 ","FSL   ","          ","3390 ","FEL   ","          ","SE SW SE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","NORTH CRANDALL      ","                    ","                    ","                    ","                    ","15-031-23500-  ","        ","   ","OIL ","OD                  ",True,"2013-04-25","2013-04-24","                              ",1150,"                                                  ","APRV",1,-95.695279,38.090494,"BIRK PETROLEUM                         ","BRIAN BIRK/ED BIRK                ","620-364-1311","900 SOUTH 4TH STREET                    ","BURLINGTON               ","KS","66839-1942"
"2013-04-30","1267028","1267028","KS","  ","COFFEY         ","MATHIAS                       ","6                        ","NE SW SE NW-31-22S-16E-3190FSL-3390FEL                      ","31  ","22 ","S","16 ","E","3190 ","FSL   ","          ","3390 ","FEL   ","          ","NE SW SE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","COFFEY         ","NE SW SE NW-31-22S-16E-3190FSL-3390FEL                      ","31  ","22 ","S","16 ","E","3190 ","FSL   ","          ","3390 ","FEL   ","          ","NE SW SE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","NORTH CRANDALL      ","                    ","                    ","                    ","                    ","15-031-23501-  ","        ","   ","OIL ","OD                  ",True,"2013-04-25","2013-04-24","                              ",1150,"                                                  ","APRV",1,-95.695269,38.0914,"BIRK PETROLEUM                         ","BRIAN BIRK/ED BIRK                ","620-364-1311","900 SOUTH 4TH STREET                    ","BURLINGTON               ","KS","66839-1942"
"2013-04-30","1267029","1267029","KS","  ","COFFEY         ","MATHIAS                       ","7                        ","SW SW SE NW-31-22S-16E-2860FSL-3740FEL                      ","31  ","22 ","S","16 ","E","2860 ","FSL   ","          ","3740 ","FEL   ","          ","SW SW SE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","COFFEY         ","SW SW SE NW-31-22S-16E-2860FSL-3740FEL                      ","31  ","22 ","S","16 ","E","2860 ","FSL   ","          ","3740 ","FEL   ","          ","SW SW SE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","NORTH CRANDALL      ","                    ","                    ","                    ","                    ","15-031-23502-  ","        ","   ","OIL ","OD                  ",True,"2013-04-25","2013-04-24","                              ",1150,"                                                  ","APRV",1,-95.696495,38.090501,"BIRK PETROLEUM                         ","BRIAN BIRK/ED BIRK                ","620-364-1311","900 SOUTH 4TH STREET                    ","BURLINGTON               ","KS","66839-1942"
"2013-04-30","1267032","1267032","KS","  ","COFFEY         ","MATHIAS                       ","8                        ","SW NW SE NW-31-22S-16E-3465FSL-3740FEL                      ","31  ","22 ","S","16 ","E","3465 ","FSL   ","          ","3740 ","FEL   ","          ","SW NW SE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","COFFEY         ","SW NW SE NW-31-22S-16E-3465FSL-3740FEL                      ","31  ","22 ","S","16 ","E","3465 ","FSL   ","          ","3740 ","FEL   ","          ","SW NW SE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","NORTH CRANDALL      ","                    ","                    ","                    ","                    ","15-031-23503-  ","        ","   ","OIL ","OD                  ",True,"2013-04-25","2013-04-24","                              ",1150,"                                                  ","APRV",1,-95.696476,38.092162,"BIRK PETROLEUM                         ","BRIAN BIRK/ED BIRK                ","620-364-1311","900 SOUTH 4TH STREET                    ","BURLINGTON               ","KS","66839-1942"
"2013-04-30","1267034","1267034","KS","  ","COFFEY         ","MATHIAS                       ","9                        ","NE NW SE NW-31-22S-16E-3804FSL-3425FEL                      ","31  ","22 ","S","16 ","E","3804 ","FSL   ","          ","3425 ","FEL   ","          ","NE NW SE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","COFFEY         ","NE NW SE NW-31-22S-16E-3804FSL-3425FEL                      ","31  ","22 ","S","16 ","E","3804 ","FSL   ","          ","3425 ","FEL   ","          ","NE NW SE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","MATHIAS             ","                    ","                    ","                    ","                    ","15-031-23504-  ","        ","   ","OIL ","OD                  ",True,"2013-04-25","2013-04-24","                              ",1150,"                                                  ","APRV",1,-95.695371,38.093086,"BIRK PETROLEUM                         ","BRIAN BIRK/ED BIRK                ","620-364-1311","900 SOUTH 4TH STREET                    ","BURLINGTON               ","KS","66839-1942"
"2013-04-30","1267037","1267037","KS","  ","COFFEY         ","WILSON                        ","3                        ","SE SE SE NE-11-21S-13E-2473FNL-167FEL                       ","11  ","21 ","S","13 ","E","2473 ","FNL   ","          ","167  ","FEL   ","          ","SE SE SE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","COFFEY         ","SE SE SE NE-11-21S-13E-2473FNL-167FEL                       ","11  ","21 ","S","13 ","E","2473 ","FNL   ","          ","167  ","FEL   ","          ","SE SE SE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","FINNERTY            ","                    ","                    ","                    ","                    ","15-031-23499-  ","        ","   ","OIL ","OD                  ",False,"2013-04-25","2013-04-24","                              ",1820,"                                                  ","APRV",1,-95.940648,38.236553,"DENNIS D. & PEGGY D. HODGES            ","DENNIS D. HODGES/PEGGY D. HODGES  ","620-256-6668","1827 ROAD Z                             ","READING                  ","KS","66868     "
"2013-04-30","1267340","1267340","KS","  ","COFFEY         ","FREEMAN                       ","1                        ","SE SW SE SW-3-23S-17E-220FSL-3575FEL                        ","3   ","23 ","S","17 ","E","220  ","FSL   ","          ","3575 ","FEL   ","          ","SE SW SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","COFFEY         ","SE SW SE SW-3-23S-17E-220FSL-3575FEL                        ","3   ","23 ","S","17 ","E","220  ","FSL   ","          ","3575 ","FEL   ","          ","SE SW SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-031-23505-  ","        ","   ","OIL ","OD                  ",False,"2013-04-26","2013-04-25","                              ",1600,"                                                  ","APRV",1,-95.531209,38.067806,"EDWARD E. BIRK                         ","EDWARD E. BIRK                    ","620-364-2745","302 SOUTH 16TH STREET                   ","BURLINGTON               ","KS","66839-2329"
"2013-04-30","1267342","1267342","KS","  ","COFFEY         ","MORRIS -B-                    ","7                        ","S2 S2-6-23S-16E-660FSL-2640FEL                              ","6   ","23 ","S","16 ","E","660  ","FSL   ","          ","2640 ","FEL   ","          ","S2 S2       ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","COFFEY         ","S2 S2-6-23S-16E-660FSL-2640FEL                              ","6   ","23 ","S","16 ","E","660  ","FSL   ","          ","2640 ","FEL   ","          ","S2 S2       ","   ","  ","  ","     ","                                ","    ","                                ","    ","CRANDALL            ","                    ","                    ","                    ","                    ","15-031-23507-  ","        ","   ","OIL ","OD                  ",True,"2013-04-26","2013-04-25","                              ",1150,"                                                  ","APRV",1,-95.692725,38.069985,"BIRK PETROLEUM                         ","BRIAN BIRK/ED BIRK                ","620-364-1311","900 SOUTH 4TH STREET                    ","BURLINGTON               ","KS","66839-1942"
"2013-04-30","1267343","1267343","KS","  ","COFFEY         ","MORRIS -B-                    ","8                        ","W2 SE SW-6-23S-16E-660FSL-3630FEL                           ","6   ","23 ","S","16 ","E","660  ","FSL   ","          ","3630 ","FEL   ","          ","W2 SE SW    ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","COFFEY         ","W2 SE SW-6-23S-16E-660FSL-3630FEL                           ","6   ","23 ","S","16 ","E","660  ","FSL   ","          ","3630 ","FEL   ","          ","W2 SE SW    ","   ","  ","  ","     ","                                ","    ","                                ","    ","CRANDALL            ","                    ","                    ","                    ","                    ","15-031-23508-  ","        ","   ","OIL ","OD                  ",True,"2013-04-26","2013-04-25","                              ",1150,"                                                  ","APRV",1,-95.696162,38.069985,"BIRK PETROLEUM                         ","BRIAN BIRK/ED BIRK                ","620-364-1311","900 SOUTH 4TH STREET                    ","BURLINGTON               ","KS","66839-1942"
"2013-04-30","1267995","1267995","KS","  ","COFFEY         ","BRINK                         ","20                       ","NW SE NE NW-32-22S-17E-4455FSL-3135FEL                      ","32  ","22 ","S","17 ","E","4455 ","FSL   ","          ","3135 ","FEL   ","          ","NW SE NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","COFFEY         ","NW SE NE NW-32-22S-17E-4455FSL-3135FEL                      ","32  ","22 ","S","17 ","E","4455 ","FSL   ","          ","3135 ","FEL   ","          ","NW SE NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","PARMELY             ","                    ","                    ","                    ","                    ","15-031-23509-  ","        ","   ","OIL ","OD                  ",True,"2013-04-30","2013-04-29","                              ",1050,"                                                  ","APRV",1,0.0,0.0,"BIRK PETROLEUM                         ","BRIAN BIRK/ED BIRK                ","620-364-1311","900 SOUTH 4TH STREET                    ","BURLINGTON               ","KS","66839-1942"
"2013-04-30","1267996","1267996","KS","  ","COFFEY         ","BRINK                         ","21                       ","NE SW NE NW-32-22S-17E-4455FSL-3465FEL                      ","32  ","22 ","S","17 ","E","4455 ","FSL   ","          ","3465 ","FEL   ","          ","NE SW NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","COFFEY         ","NE SW NE NW-32-22S-17E-4455FSL-3465FEL                      ","32  ","22 ","S","17 ","E","4455 ","FSL   ","          ","3465 ","FEL   ","          ","NE SW NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","PARMELY             ","                    ","                    ","                    ","                    ","15-031-23510-  ","        ","   ","OIL ","OD                  ",True,"2013-04-30","2013-04-29","                              ",1050,"                                                  ","APRV",1,0.0,0.0,"BIRK PETROLEUM                         ","BRIAN BIRK/ED BIRK                ","620-364-1311","900 SOUTH 4TH STREET                    ","BURLINGTON               ","KS","66839-1942"
"2013-04-30","1266611","1266611","KS","  ","COMANCHE       ","THYME -3419-                  ","2-5 H                    ","N2 N2 NW NE-5-34S-19W-255FNL-1980FEL                        ","5   ","34 ","S","19 ","W","255  ","FNL   ","          ","1980 ","FEL   ","          ","N2 N2 NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","COMANCHE       ","5-34S-19W-330FSL-1980FEL                                    ","5   ","34 ","S","19 ","W","330  ","FSL   ","          ","1980 ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","EAST COLLIER FLATS  ","                    ","                    ","                    ","                    ","15-033-21715-01","        ","   ","OIL ","OD                  ",False,"2013-04-24","2013-04-23","                              ",5336,"                                                  ","APRV",1,-99.404345,37.119339,"SANDRIDGE EXPLORATION & PRODUCTION, LLC","NICK NEWLAND/RON GOFF             ","405-429-5500","123 ROBERT S. KERR AVENUE               ","OKLAHOMA CITY            ","OK","73102-6406"
