"date_prod","mast_id","well_id","state_name","dist_name","county_sl","wellnam_sl","wellnum_sl","legal_sl","sec_sl","twn_sl","twndir_sl","rng_sl","rngdir_sl","ftg1_sl","ftg1dir_sl","ftg1ref_sl","ftg2_sl","ftg2dir_sl","ftg2ref_sl","qtrsec_sl","ftgcor_sl","crtrqd1_sl","crtrqd2_sl","abstno_sl","blknam_sl","blknum_sl","srvynam_sl","srvynum_sl","well_ornt","county_bh","legal_bh","sec_bh","twn_bh","twndir_bh","rng_bh","rngdir_bh","ftg1_bh","ftg1dir_bh","ftg1ref_bh","ftg2_bh","ftg2dir_bh","ftg2ref_bh","qtrsec_bh","ftgcor_bh","crtrqd1_bh","crtrqd2_bh","abstno_bh","blknam_bh","blknum_bh","srvynam_bh","srvynum_bh","field_1","field_2","field_3","field_4","field_5","api_num","perm_num","well_purp","well_class","work_type","h2s_gas","date_post","date_aprv","well_prox","p_t_d","add_info","recrd_stat","map_ref","well_long","well_lat","oper_name","oper_cont","oper_phone","oper_addr","oper_city","oper_state","oper_zip"
"2013-05-07","1269140","1269140","CO","  ","WELD           ","CASTOR FEDERAL -LD-           ","15-74 HN                 ","NW NE-15-9N-58W-556FNL-2210FEL                              ","15  ","9  ","N","58 ","W","556  ","FNL   ","          ","2210 ","FEL   ","          ","NW NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","15-9N-58W-660FSL-1980FEL                                    ","15  ","9  ","N","58 ","W","660  ","FSL   ","          ","1980 ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-03","","                              ",9978,"                                                  ","APRV",1,-103.84876,40.75713,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1269142","1269142","CO","  ","WELD           ","CASTOR FEDERAL -LD-           ","15-75-1 HN               ","NW NE-15-9N-58W-556FNL-2247FEL                              ","15  ","9  ","N","58 ","W","556  ","FNL   ","          ","2247 ","FEL   ","          ","NW NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","15-9N-58W-660FSL-2310FEL                                    ","15  ","9  ","N","58 ","W","660  ","FSL   ","          ","2310 ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-03","","                              ",9885,"                                                  ","APRV",1,-103.8489,40.75713,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1269145","1269145","CO","  ","WELD           ","SHABLE -AB-                   ","15-67 HN                 ","SE NE-14-7N-64W-1905FNL-250FEL                              ","14  ","7  ","N","64 ","W","1905 ","FNL   ","          ","250  ","FEL   ","          ","SE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","15-7N-64W-1320FNL-2625FWL                                   ","15  ","7  ","N","64 ","W","1320 ","FNL   ","          ","2625 ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-03","","                              ",14609,"                                                  ","APRV",1,-104.50793,40.57532,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1269146","1269146","CO","  ","WELD           ","SHABLE PC -AB-                ","15-67-1 HN               ","SE NE-14-7N-64W-1943FNL-250FEL                              ","14  ","7  ","N","64 ","W","1943 ","FNL   ","          ","250  ","FEL   ","          ","SE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","15-7N-64W-1650FNL-2310FEL                                   ","15  ","7  ","N","64 ","W","1650 ","FNL   ","          ","2310 ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-03","","                              ",14129,"                                                  ","APRV",1,-104.50793,40.57521,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1269148","1269148","CO","  ","WELD           ","SHABLE FEDERAL PC -AB-        ","15-66-1 HN               ","SE NE-14-7N-64W-1980FNL-250FEL                              ","14  ","7  ","N","64 ","W","1980 ","FNL   ","          ","250  ","FEL   ","          ","SE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","15-7N-64W-2310FNL-1650FEL                                   ","15  ","7  ","N","64 ","W","2310 ","FNL   ","          ","1650 ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-03","","                              ",13456,"                                                  ","APRV",1,-104.50793,40.57511,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1269152","1269152","CO","  ","WELD           ","KOHLHOFF USX PC-AB            ","22-66-1 HN               ","SW NW-22-7N-64W-2036FNL-260FWL                              ","22  ","7  ","N","64 ","W","2036 ","FNL   ","          ","260  ","FWL   ","          ","SW NW       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","23-7N-64W-2310FNL-990FWL                                    ","23  ","7  ","N","64 ","W","2310 ","FNL   ","          ","990  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-03","","                              ",12714,"                                                  ","APRV",1,-104.54413,40.56041,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268408","1268408","CO","  ","WELD           ","CASTOR FEDERAL -LD-           ","15-72 HN                 ","NE NE-15-9N-58W-300FNL-660FEL                               ","15  ","9  ","N","58 ","W","300  ","FNL   ","          ","660  ","FEL   ","          ","NE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","15-9N-58W-660FSL-660FEL                                     ","15  ","9  ","N","58 ","W","660  ","FSL   ","          ","660  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","","                              ",9919,"                                                  ","APRV",1,-103.84318,40.75786,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268409","1268409","CO","  ","WELD           ","CASTOR FEDERAL -LD-           ","15-73-1 HN               ","NE NE-15-9N-58W-300FNL-698FEL                               ","15  ","9  ","N","58 ","W","300  ","FNL   ","          ","698  ","FEL   ","          ","NE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","                                                            ","    ","   "," ","   "," ","     ","      ","          ","     ","      ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","","                              ",9866,"                                                  ","APRV",1,-103.8433,40.75786,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268410","1268410","CO","  ","WELD           ","TIMBRO STATE                  ","LD16-69-1 HN             ","NE NE-16-9N-58W-645FNL-290FEL                               ","16  ","9  ","N","58 ","W","645  ","FNL   ","          ","290  ","FEL   ","          ","NE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","16-9N-58W-330FNL-660FWL                                     ","16  ","9  ","N","58 ","W","330  ","FNL   ","          ","660  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","","                              ",9939,"                                                  ","APRV",1,-103.86086,40.75681,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268411","1268411","CO","  ","WELD           ","TIMBRO STATE                  ","LD16-68-1 HN             ","NE NE-16-9N-58W-682FNL-290FEL                               ","16  ","9  ","N","58 ","W","682  ","FNL   ","          ","290  ","FEL   ","          ","NE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","16-9N-58W-990FNL-660FWL                                     ","16  ","9  ","N","58 ","W","990  ","FNL   ","          ","660  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","","                              ",9924,"                                                  ","APRV",1,-103.86086,40.75671,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268412","1268412","CO","  ","WELD           ","TIMBRO STATE                  ","LD16-67 HN               ","NE NE-16-9N-58W-720FNL-290FEL                               ","16  ","9  ","N","58 ","W","720  ","FNL   ","          ","290  ","FEL   ","          ","NE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","16-9N-58W-1320FNL-660FWL                                    ","16  ","9  ","N","58 ","W","1320 ","FNL   ","          ","660  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","","                              ",9955,"                                                  ","APRV",1,-103.86086,40.75661,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268413","1268413","CO","  ","WELD           ","CASTOR FEDERAL -LD-           ","15-74-1 HN               ","NE NW-15-9N-58W-556FNL-2172FEL                              ","15  ","9  ","N","58 ","W","556  ","FNL   ","          ","2172 ","FEL   ","          ","NE NW       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","15-9N-58W-660FSL-990FEL                                     ","15  ","9  ","N","58 ","W","660  ","FSL   ","          ","990  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","","                              ",9923,"                                                  ","APRV",1,-103.84863,40.75713,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268414","1268414","CO","  ","WELD           ","CASTOR FEDERAL -LD-           ","15-75 HN                 ","NW NE-15-9N-58W-556FNL-2285FEL                              ","15  ","9  ","N","58 ","W","556  ","FNL   ","          ","2285 ","FEL   ","          ","NW NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","                                                            ","    ","   "," ","   "," ","     ","      ","          ","     ","      ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","","                              ",9990,"                                                  ","APRV",1,-103.84903,40.75713,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268415","1268415","CO","  ","WELD           ","WELLS RANCH -AE-              ","20-66 HN                 ","NW NW-20-6N-62W-1286FNL-215FWL                              ","20  ","6  ","N","62 ","W","1286 ","FNL   ","          ","215  ","FWL   ","          ","NW NW       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","20-6N-62W-1980FNL-535FEL                                    ","20  ","6  ","N","62 ","W","1980 ","FNL   ","          ","535  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","","                              ",10940,"                                                  ","APRV",1,-104.3552,40.47599,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268416","1268416","CO","  ","WELD           ","WELLS RANCH -AA-              ","35-69 HN                 ","NW SW-25-6N-63W-1599FSL-153FWL                              ","25  ","6  ","N","63 ","W","1599 ","FSL   ","          ","153  ","FWL   ","          ","NW SW       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","26-6N-63W-1FSL-150FWL                                       ","26  ","6  ","N","63 ","W","1    ","FSL   ","          ","150  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","","                              ",11661,"                                                  ","APRV",1,-104.3941,40.45454,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268417","1268417","CO","  ","WELD           ","WELLS RANCH -AA-              ","26-63-1 HN               ","NW SW-25-6N-63W-1674FSL-153FWL                              ","25  ","6  ","N","63 ","W","1674 ","FSL   ","          ","153  ","FWL   ","          ","NW SW       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","26-6N-63W-990FSL-150FWL                                     ","26  ","6  ","N","63 ","W","990  ","FSL   ","          ","150  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","","                              ",11483,"                                                  ","APRV",1,-104.3941,40.45474,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268418","1268418","CO","  ","WELD           ","WELLS RANCH -AA-              ","26-63 HN                 ","NW SW-25-6N-63W-1712FSL-153FWL                              ","25  ","6  ","N","63 ","W","1712 ","FSL   ","          ","153  ","FWL   ","          ","NW SW       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","26-6N-63W-1320FSL-150FWL                                    ","26  ","6  ","N","63 ","W","1320 ","FSL   ","          ","150  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","","                              ",11527,"                                                  ","APRV",1,-104.3941,40.45485,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268419","1268419","CO","  ","WELD           ","WELLS RANCH -AA-              ","26-65-1 HC               ","NW SW-25-6N-63W-1787FSL-153FWL                              ","25  ","6  ","N","63 ","W","1787 ","FSL   ","          ","153  ","FWL   ","          ","NW SW       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","26-6N-63W-2310FSL-150FWL                                    ","26  ","6  ","N","63 ","W","2310 ","FSL   ","          ","150  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","","                              ",11170,"                                                  ","APRV",1,-104.3941,40.45505,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268420","1268420","CO","  ","WELD           ","WELLS RANCH -AA-              ","26-65 HN                 ","NW SW-25-6N-63W-1824FSL-153FWL                              ","25  ","6  ","N","63 ","W","1824 ","FSL   ","          ","153  ","FWL   ","          ","NW SW       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","26-4N-63W-2640FSL-150FWL                                    ","26  ","4  ","N","63 ","W","2640 ","FSL   ","          ","150  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","","                              ",11224,"                                                  ","APRV",1,-104.3941,40.45516,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268421","1268421","CO","  ","WELD           ","WELLS RANCH -AA-              ","26-66-1 HC               ","NW SW-25-6N-63W-1862FSL-153FWL                              ","25  ","6  ","N","63 ","W","1862 ","FSL   ","          ","153  ","FWL   ","          ","NW SW       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","26-6N-63W-2310FNL-150FWL                                    ","26  ","6  ","N","63 ","W","2310 ","FNL   ","          ","150  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","","                              ",11284,"                                                  ","APRV",1,-104.3941,40.45526,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268422","1268422","CO","  ","WELD           ","TIMBRO STATE                  ","LD16-67-1 HN             ","SE NE-16-9N-58W-1770FNL-290FEL                              ","16  ","9  ","N","58 ","W","1770 ","FNL   ","          ","290  ","FEL   ","          ","SE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","16-9N-58W-1650FNL-660FWL                                    ","16  ","9  ","N","58 ","W","1650 ","FNL   ","          ","660  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","","                              ",9887,"                                                  ","APRV",1,-103.8608,40.75372,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268423","1268423","CO","  ","WELD           ","TIMBRO STATE                  ","LD16-66 HN               ","SE NE-16-9N-58W-1807FNL-290FEL                              ","16  ","9  ","N","58 ","W","1807 ","FNL   ","          ","290  ","FEL   ","          ","SE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","16-9N-58W-1980FNL-660FWL                                    ","16  ","9  ","N","58 ","W","1980 ","FNL   ","          ","660  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","","                              ",9969,"                                                  ","APRV",1,-103.8608,40.75362,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268424","1268424","CO","  ","WELD           ","TIMBRO STATE                  ","LD16-66-1 HN             ","SE NE-16-9N-58W-1845FNL-290FEL                              ","16  ","9  ","N","58 ","W","1845 ","FNL   ","          ","290  ","FEL   ","          ","SE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","16-9N-58W-2310FNL-660FWL                                    ","16  ","9  ","N","58 ","W","2310 ","FNL   ","          ","660  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","","                              ",9914,"                                                  ","APRV",1,-103.86079,40.75352,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268425","1268425","CO","  ","WELD           ","TIMBRO STATE                  ","LD16-65 HN               ","SE NE-16-9N-58W-1882FNL-290FEL                              ","16  ","9  ","N","58 ","W","1882 ","FNL   ","          ","290  ","FEL   ","          ","SE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","16-9N-58W-2640FNL-660FWL                                    ","16  ","9  ","N","58 ","W","2640 ","FNL   ","          ","660  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","","                              ",10027,"                                                  ","APRV",1,-103.86079,40.75342,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268426","1268426","CO","  ","WELD           ","CHISMAR -J-                   ","19-69 HC                 ","SW SW-18-5N-66W-242FSL-200FWL                               ","18  ","5  ","N","66 ","W","242  ","FSL   ","          ","200  ","FWL   ","          ","SW SW       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","18-5N-66W-75FSL-535FEL                                      ","18  ","5  ","N","66 ","W","75   ","FSL   ","          ","535  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","","                              ",11599,"                                                  ","APRV",1,-104.83148,40.39268,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268427","1268427","CO","  ","WELD           ","CHISMAR -J-                   ","18-77-1 HN               ","SW SW-18-5N-66W-265FSL-200FWL                               ","18  ","5  ","N","66 ","W","265  ","FSL   ","          ","200  ","FWL   ","          ","SW SW       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","18-5N-66W-75FNL-1650FWL                                     ","18  ","5  ","N","66 ","W","75   ","FNL   ","          ","1650 ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","","                              ",12327,"                                                  ","APRV",1,-104.83148,40.39274,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268428","1268428","CO","  ","WELD           ","CHISMAR PC -J-                ","18-79 HN                 ","SW SW-18-5N-66W-287FSL-200FWL                               ","18  ","5  ","N","66 ","W","287  ","FSL   ","          ","200  ","FWL   ","          ","SW SW       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","18-5N-66W-75FNL-75FWL                                       ","18  ","5  ","N","66 ","W","75   ","FNL   ","          ","75   ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","","                              ",12243,"                                                  ","APRV",1,-104.83148,40.3928,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268349","1268349","CO","  ","WELD           ","WELLS RANCH -AA-              ","26-64-1 HC               ","NW SW-25-6N-63W-1749FSL-153FEL                              ","25  ","6  ","N","63 ","W","1749 ","FSL   ","          ","153  ","FEL   ","          ","NW SW       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","26-6N-63W-1650FSL-150FWL                                    ","26  ","6  ","N","63 ","W","1650 ","FSL   ","          ","150  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WATTENBERG          ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","","                              ",11368,"                                                  ","APRV",1,-104.385361,40.455194,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268821","1268821","CO","  ","WELD           ","ROHN STATE                    ","LD03-67-1 HN             ","SE NE-4-9N-58W-1750FNL-330FEL                               ","4   ","9  ","N","58 ","W","1750 ","FNL   ","          ","330  ","FEL   ","          ","SE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","3-9N-58W-1650FNL-660FEL                                     ","3   ","9  ","N","58 ","W","1650 ","FNL   ","          ","660  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-02","","                              ",10198,"                                                  ","APRV",1,-103.861387,40.782908,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268823","1268823","CO","  ","WELD           ","ROHN STATE                    ","LD03-66 HN               ","SE NE-4-9N-58W-1787FNL-330FEL                               ","4   ","9  ","N","58 ","W","1787 ","FNL   ","          ","330  ","FEL   ","          ","SE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","3-9N-58W-1980FNL-660FEL                                     ","3   ","9  ","N","58 ","W","1980 ","FNL   ","          ","660  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-02","","                              ",10245,"                                                  ","APRV",1,-103.861384,40.782806,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
"2013-05-07","1268824","1268824","CO","  ","WELD           ","ROHN STATE                    ","LD03-66-1 HN             ","SE NE-4-9N-58W-1825FNL-330FEL                               ","4   ","9  ","N","58 ","W","1825 ","FNL   ","          ","330  ","FEL   ","          ","SE NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WELD           ","3-9N-58W-2310FNL-660FEL                                     ","3   ","9  ","N","58 ","W","2310 ","FNL   ","          ","660  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-123-     -  ","        ","   ","OIL ","OD                  ",False,"2013-05-02","","                              ",10380,"                                                  ","APRV",1,-103.86138,40.782702,"NOBLE ENERGY, INC.                     ","CHARLES MALLARY                   ","303-228-4000","1625 BROADWAY, SUITE 2200               ","DENVER                   ","CO","80202-4720"
